 STEP_COUNT,CLIFT,CDRAG
          25 ,   6.52974024E-02 ,   4.00894992E-02
          50 ,  0.138251543     ,   6.70820698E-02
          75 ,  0.210705772     ,   9.36738551E-02
         100 ,  0.275396436     ,  0.117232397    
         125 ,  0.332649887     ,  0.138079256    
         150 ,  0.385541826     ,  0.157210276    
         175 ,  0.434195220     ,  0.174710095    
         200 ,  0.473241121     ,  0.188516930    
         225 ,  0.506051958     ,  0.200099677    
         250 ,  0.536151350     ,  0.210796148    
         275 ,  0.558894396     ,  0.218691796    
         300 ,  0.575589299     ,  0.224544197    
         325 ,  0.587964594     ,  0.228726625    
         350 ,  0.592806876     ,  0.230281815    
         375 ,  0.593385041     ,  0.230337977    
         400 ,  0.589728117     ,  0.229051739    
         425 ,  0.585425079     ,  0.227351278    
         450 ,  0.579202950     ,  0.225183755    
         475 ,  0.572799921     ,  0.222781524    
         500 ,  0.564898908     ,  0.220061153    
         525 ,  0.556411326     ,  0.217105657    
         550 ,  0.547850430     ,  0.213957027    
         575 ,  0.538732886     ,  0.210770741    
         600 ,  0.529871225     ,  0.207715511    
         625 ,  0.521281838     ,  0.204815015    
         650 ,  0.513381839     ,  0.202097669    
         675 ,  0.506268978     ,  0.199534118    
         700 ,  0.499420643     ,  0.196998268    
         725 ,  0.493065566     ,  0.194462091    
         750 ,  0.486751497     ,  0.191833973    
         775 ,  0.480512768     ,  0.189194635    
         800 ,  0.474425077     ,  0.186405599    
         825 ,  0.467427373     ,  0.183491334    
         850 ,  0.460465819     ,  0.180411085    
         875 ,  0.452866018     ,  0.177256122    
         900 ,  0.445680529     ,  0.174235523    
         925 ,  0.439300328     ,  0.171500728    
         950 ,  0.433747262     ,  0.169210956    
         975 ,  0.429994941     ,  0.167480171    
        1000 ,  0.427255630     ,  0.166206479    
        1025 ,  0.425533533     ,  0.165266782    
        1050 ,  0.424671382     ,  0.164594844    
        1075 ,  0.423665255     ,  0.164028838    
        1100 ,  0.422746718     ,  0.163380161    
        1125 ,  0.421251982     ,  0.162515312    
        1150 ,  0.418857247     ,  0.161394745    
        1175 ,  0.415978074     ,  0.160058647    
        1200 ,  0.412405103     ,  0.158680826    
        1225 ,  0.409212559     ,  0.157320276    
        1250 ,  0.405985296     ,  0.156125173    
        1275 ,  0.403052539     ,  0.155101642    
        1300 ,  0.400980920     ,  0.154259264    
        1325 ,  0.399244100     ,  0.153582007    
        1350 ,  0.398122936     ,  0.153093919    
        1375 ,  0.397219539     ,  0.152785227    
        1400 ,  0.397292584     ,  0.152677700    
        1425 ,  0.397288442     ,  0.152754113    
        1450 ,  0.397855431     ,  0.153079525    
        1475 ,  0.400033444     ,  0.153706551    
        1500 ,  0.403269231     ,  0.154756442    
        1525 ,  0.407510787     ,  0.156307399    
        1550 ,  0.413443357     ,  0.158486515    
        1575 ,  0.421778709     ,  0.161389202    
        1600 ,  0.432337880     ,  0.165162578    
        1625 ,  0.446034878     ,  0.169865876    
        1650 ,  0.461675912     ,  0.175392523    
        1675 ,  0.478925139     ,  0.181547269    
        1700 ,  0.497772932     ,  0.188156694    
        1725 ,  0.517529964     ,  0.195051879    
        1750 ,  0.537562013     ,  0.201989189    
        1775 ,  0.556755126     ,  0.208780289    
        1800 ,  0.575456142     ,  0.215255931    
        1825 ,  0.592472255     ,  0.221301392    
        1850 ,  0.608273566     ,  0.226800427    
        1875 ,  0.622317195     ,  0.231667325    
