 STEP_COUNT,CLIFT,CDRAG
          25 ,   5.48783764E-02 ,   3.61922197E-02
          50 ,  0.116497472     ,   5.86173013E-02
          75 ,  0.178770214     ,   8.13901648E-02
         100 ,  0.237247586     ,  0.102593504    
         125 ,  0.289899498     ,  0.121723160    
         150 ,  0.339608848     ,  0.139612526    
         175 ,  0.384985328     ,  0.155975223    
         200 ,  0.427617162     ,  0.171186730    
         225 ,  0.466015399     ,  0.185024783    
         250 ,  0.497643948     ,  0.196420223    
         275 ,  0.523303330     ,  0.205525011    
         300 ,  0.548083425     ,  0.214280158    
         325 ,  0.570449829     ,  0.222101614    
         350 ,  0.584943116     ,  0.227352470    
         375 ,  0.595457733     ,  0.230972186    
         400 ,  0.604585350     ,  0.234100178    
         425 ,  0.609265208     ,  0.235708237    
         450 ,  0.610073268     ,  0.235924810    
         475 ,  0.608752966     ,  0.235523596    
         500 ,  0.605462968     ,  0.234408200    
         525 ,  0.601243854     ,  0.232949197    
         550 ,  0.595702887     ,  0.231077954    
         575 ,  0.590223849     ,  0.229006425    
         600 ,  0.583276689     ,  0.226695135    
         625 ,  0.575314701     ,  0.223970637    
         650 ,  0.566865265     ,  0.220983014    
         675 ,  0.557381332     ,  0.217705026    
         700 ,  0.547833681     ,  0.214269206    
         725 ,  0.537911594     ,  0.210795894    
         750 ,  0.527814150     ,  0.207218543    
         775 ,  0.517968893     ,  0.203759432    
         800 ,  0.509059250     ,  0.200496003    
         825 ,  0.500725389     ,  0.197374582    
         850 ,  0.492906153     ,  0.194410041    
         875 ,  0.485512078     ,  0.191502199    
         900 ,  0.478623569     ,  0.188631281    
         925 ,  0.472113550     ,  0.185804710    
         950 ,  0.465802163     ,  0.183011517    
         975 ,  0.459186763     ,  0.180188209    
        1000 ,  0.452615231     ,  0.177377298    
        1025 ,  0.445885152     ,  0.174553946    
        1050 ,  0.439936727     ,  0.171789631    
        1075 ,  0.433851898     ,  0.169207305    
        1100 ,  0.428639740     ,  0.166871771    
        1125 ,  0.423896223     ,  0.164804265    
        1150 ,  0.420255840     ,  0.163012072    
        1175 ,  0.417469919     ,  0.161479518    
        1200 ,  0.414805263     ,  0.160149276    
        1225 ,  0.412396699     ,  0.159007400    
        1250 ,  0.410890937     ,  0.158041194    
