 STEP_COUNT,CLIFT,CDRAG
          25 ,   4.31544632E-02 ,   2.70430371E-02
          50 ,   9.20594558E-02 ,   4.02649119E-02
          75 ,  0.139381960     ,   5.29931523E-02
         100 ,  0.182427719     ,   6.45384490E-02
         125 ,  0.221731186     ,   7.50531107E-02
         150 ,  0.259027690     ,   8.49785805E-02
         175 ,  0.293393135     ,   9.40580368E-02
         200 ,  0.324827373     ,  0.102227174    
         225 ,  0.351711035     ,  0.109319121    
         250 ,  0.374152482     ,  0.115098052    
         275 ,  0.393676072     ,  0.120137572    
         300 ,  0.411711216     ,  0.124726325    
         325 ,  0.425775588     ,  0.128330693    
         350 ,  0.436738342     ,  0.130993053    
         375 ,  0.444984496     ,  0.133151501    
         400 ,  0.450503379     ,  0.134511411    
         425 ,  0.453371525     ,  0.135090455    
         450 ,  0.453944862     ,  0.135194957    
         475 ,  0.453096956     ,  0.134817556    
         500 ,  0.449925452     ,  0.134036988    
         525 ,  0.446017563     ,  0.132975861    
         550 ,  0.441014588     ,  0.131678447    
         575 ,  0.435541570     ,  0.130275816    
         600 ,  0.429507524     ,  0.128722832    
         625 ,  0.422896206     ,  0.127044395    
         650 ,  0.415989190     ,  0.125252679    
         675 ,  0.408343643     ,  0.123345114    
         700 ,  0.400438666     ,  0.121335395    
         725 ,  0.391976416     ,  0.119180448    
         750 ,  0.383170843     ,  0.116975240    
         775 ,  0.374643058     ,  0.114784531    
         800 ,  0.366586447     ,  0.112677544    
         825 ,  0.358750075     ,  0.110642470    
         850 ,  0.350908905     ,  0.108600363    
         875 ,  0.343541771     ,  0.106514454    
         900 ,  0.336215645     ,  0.104467288    
         925 ,  0.329785854     ,  0.102514915    
         950 ,  0.323582858     ,  0.100643754    
         975 ,  0.317763001     ,   9.88672897E-02
        1000 ,  0.312622011     ,   9.71705541E-02
        1025 ,  0.307625681     ,   9.56097320E-02
        1050 ,  0.303303778     ,   9.42166597E-02
        1075 ,  0.299511313     ,   9.30152908E-02
        1100 ,  0.296680897     ,   9.20500904E-02
        1125 ,  0.294371724     ,   9.12704393E-02
        1150 ,  0.292359918     ,   9.05763656E-02
        1175 ,  0.290883690     ,   8.99652168E-02
        1200 ,  0.289685220     ,   8.94197971E-02
        1225 ,  0.288917720     ,   8.89619067E-02
        1250 ,  0.288202912     ,   8.85533616E-02
        1275 ,  0.287862152     ,   8.81725401E-02
        1300 ,  0.287501603     ,   8.77905414E-02
        1325 ,  0.286899924     ,   8.73676017E-02
        1350 ,  0.286034673     ,   8.68717581E-02
        1375 ,  0.284906328     ,   8.63123685E-02
        1400 ,  0.283915907     ,   8.57414603E-02
        1425 ,  0.282462120     ,   8.51650313E-02
