 STEP_COUNT,CLIFT,CDRAG
          25 ,   4.04637866E-02 ,   2.60552205E-02
          50 ,   8.50302354E-02 ,   3.87206003E-02
          75 ,  0.130105391     ,   5.15212342E-02
         100 ,  0.170264199     ,   6.29140139E-02
         125 ,  0.206802398     ,   7.32172877E-02
         150 ,  0.242672279     ,   8.32571313E-02
         175 ,  0.275736332     ,   9.23651084E-02
         200 ,  0.303794771     ,  0.100172617    
         225 ,  0.328094482     ,  0.107185826    
         250 ,  0.350289941     ,  0.113436922    
         275 ,  0.368210137     ,  0.118504129    
         300 ,  0.382518291     ,  0.122432068    
         325 ,  0.394961417     ,  0.125879765    
         350 ,  0.406059980     ,  0.129014984    
         375 ,  0.414241374     ,  0.131411359    
         400 ,  0.420542508     ,  0.133256212    
         425 ,  0.425915420     ,  0.134830877    
         450 ,  0.429210037     ,  0.135827601    
         475 ,  0.431138843     ,  0.136470124    
         500 ,  0.431986749     ,  0.136703014    
         525 ,  0.431207657     ,  0.136430562    
         550 ,  0.429755718     ,  0.135942683    
         575 ,  0.427329004     ,  0.135045901    
         600 ,  0.423431933     ,  0.133792251    
         625 ,  0.418689489     ,  0.132261574    
         650 ,  0.413021713     ,  0.130351678    
         675 ,  0.406564683     ,  0.128320590    
         700 ,  0.399573296     ,  0.126115978    
         725 ,  0.391771883     ,  0.123740979    
         750 ,  0.384342343     ,  0.121219270    
         775 ,  0.376297921     ,  0.118620969    
         800 ,  0.368807882     ,  0.116049491    
         825 ,  0.361440808     ,  0.113481775    
         850 ,  0.354137480     ,  0.110913843    
         875 ,  0.346507102     ,  0.108289674    
         900 ,  0.339058906     ,  0.105676614    
         925 ,  0.331421703     ,  0.103097804    
         950 ,  0.323507905     ,  0.100517817    
         975 ,  0.315737337     ,   9.79809016E-02
        1000 ,  0.307905346     ,   9.56456810E-02
        1025 ,  0.300433636     ,   9.33662355E-02
        1050 ,  0.293382168     ,   9.12020728E-02
        1075 ,  0.286463350     ,   8.90979618E-02
        1100 ,  0.280087024     ,   8.71271789E-02
        1125 ,  0.274892718     ,   8.54637250E-02
        1150 ,  0.271132618     ,   8.41388181E-02
        1175 ,  0.267997205     ,   8.30102339E-02
        1200 ,  0.265447676     ,   8.21069553E-02
