 STEP_COUNT,CLIFT,CDRAG
          25 ,   6.63987547E-02 ,   4.80922423E-02
          50 ,  0.139782950     ,   8.23686868E-02
          75 ,  0.217564955     ,  0.118667714    
         100 ,  0.291675895     ,  0.153125361    
         125 ,  0.359198064     ,  0.184564158    
         150 ,  0.422927618     ,  0.213953182    
         175 ,  0.480109543     ,  0.240457892    
         200 ,  0.532364547     ,  0.264617592    
         225 ,  0.582643032     ,  0.287800491    
         250 ,  0.628433526     ,  0.308910698    
         275 ,  0.664533734     ,  0.325522959    
         300 ,  0.693668246     ,  0.338826507    
         325 ,  0.723274171     ,  0.352429330    
         350 ,  0.747460544     ,  0.363535076    
         375 ,  0.760274529     ,  0.369421333    
         400 ,  0.771386921     ,  0.374498218    
         425 ,  0.780714333     ,  0.378832608    
         450 ,  0.782731652     ,  0.379713565    
         475 ,  0.782324255     ,  0.379635006    
         500 ,  0.779836416     ,  0.378591865    
         525 ,  0.775541186     ,  0.376605123    
         550 ,  0.771098614     ,  0.374696106    
         575 ,  0.765135109     ,  0.371963501    
         600 ,  0.758913517     ,  0.369255364    
         625 ,  0.751436651     ,  0.365880907    
         650 ,  0.741639018     ,  0.361423314    
         675 ,  0.731530070     ,  0.356801838    
         700 ,  0.720008671     ,  0.351595998    
         725 ,  0.707882881     ,  0.346148431    
         750 ,  0.696228445     ,  0.340667933    
         775 ,  0.684122622     ,  0.335085958    
         800 ,  0.673016369     ,  0.329901338    
         825 ,  0.662617147     ,  0.324902505    
         850 ,  0.652760684     ,  0.320081443    
         875 ,  0.643963039     ,  0.315561324    
         900 ,  0.634963572     ,  0.310945243    
         925 ,  0.626385331     ,  0.306336969    
         950 ,  0.617991984     ,  0.301659465    
         975 ,  0.608666420     ,  0.296679556    
        1000 ,  0.599576890     ,  0.291689724    
        1025 ,  0.590651274     ,  0.286764383    
        1050 ,  0.581628621     ,  0.281960785    
        1075 ,  0.573147833     ,  0.277422577    
        1100 ,  0.565424562     ,  0.273307920    
        1125 ,  0.559029520     ,  0.269729823    
        1150 ,  0.553709567     ,  0.266653687    
        1175 ,  0.549100816     ,  0.263968587    
        1200 ,  0.545160174     ,  0.261649221    
        1225 ,  0.541662097     ,  0.259621739    
        1250 ,  0.538574636     ,  0.257857680    
        1275 ,  0.535989463     ,  0.256262571    
        1300 ,  0.533328533     ,  0.254715979    
        1325 ,  0.530588806     ,  0.253172129    
        1350 ,  0.527034283     ,  0.251569033    
        1375 ,  0.523398995     ,  0.249848410    
        1400 ,  0.519862771     ,  0.248041883    
        1425 ,  0.515662968     ,  0.246146858    
        1450 ,  0.511366487     ,  0.244210616    
        1475 ,  0.507161796     ,  0.242280111    
        1500 ,  0.502871156     ,  0.240377665    
        1525 ,  0.498756737     ,  0.238513947    
        1550 ,  0.494326919     ,  0.236624122    
        1575 ,  0.490258873     ,  0.234741107    
        1600 ,  0.486060709     ,  0.232877895    
        1625 ,  0.482154340     ,  0.231108412    
        1650 ,  0.478463978     ,  0.229539886    
        1675 ,  0.475599349     ,  0.228206307    
        1700 ,  0.473660409     ,  0.227280259    
        1725 ,  0.472687632     ,  0.226845697    
        1750 ,  0.472800046     ,  0.227098361    
        1775 ,  0.475593209     ,  0.228169754    
        1800 ,  0.479951173     ,  0.230224654    
        1825 ,  0.486558378     ,  0.233388215    
        1850 ,  0.496101618     ,  0.237760350    
        1875 ,  0.508519590     ,  0.243387878    
        1900 ,  0.523765862     ,  0.250212967    
