 STEP_COUNT,CLIFT,CDRAG
          25 ,   6.96629435E-02 ,   4.13933694E-02
          50 ,  0.146324441     ,   6.95458204E-02
          75 ,  0.221025735     ,   9.67259705E-02
         100 ,  0.287229985     ,  0.120664321    
         125 ,  0.347989291     ,  0.142608017    
         150 ,  0.401969850     ,  0.162063166    
         175 ,  0.450972080     ,  0.179621443    
         200 ,  0.491271079     ,  0.193987370    
         225 ,  0.522608638     ,  0.205180392    
         250 ,  0.552125633     ,  0.215665519    
         275 ,  0.574508607     ,  0.223529711    
         300 ,  0.589244783     ,  0.228670254    
         325 ,  0.601143479     ,  0.232749745    
         350 ,  0.606207669     ,  0.234510958    
         375 ,  0.607490838     ,  0.234810844    
         400 ,  0.604952395     ,  0.233965665    
         425 ,  0.600039423     ,  0.232359886    
         450 ,  0.594011903     ,  0.230225697    
         475 ,  0.586793125     ,  0.227733210    
         500 ,  0.578302860     ,  0.224756628    
         525 ,  0.568132162     ,  0.221298441    
         550 ,  0.556839526     ,  0.217400059    
         575 ,  0.544731796     ,  0.213214442    
         600 ,  0.532983661     ,  0.208980635    
         625 ,  0.520938456     ,  0.204719678    
         650 ,  0.509229422     ,  0.200596824    
         675 ,  0.498748869     ,  0.196712494    
         700 ,  0.489102572     ,  0.193080485    
         725 ,  0.479857236     ,  0.189527735    
         750 ,  0.471419722     ,  0.186015353    
         775 ,  0.463518739     ,  0.182624802    
         800 ,  0.455982149     ,  0.179312825    
         825 ,  0.448411703     ,  0.176080897    
         850 ,  0.441201955     ,  0.172989234    
         875 ,  0.434712976     ,  0.170130089    
         900 ,  0.428935558     ,  0.167642400    
         925 ,  0.424705893     ,  0.165566072    
         950 ,  0.421631932     ,  0.163885936    
         975 ,  0.419450164     ,  0.162548542    
        1000 ,  0.417845011     ,  0.161490262    
        1025 ,  0.416672558     ,  0.160604492    
        1050 ,  0.415998667     ,  0.159834176    
        1075 ,  0.414672524     ,  0.159063473    
        1100 ,  0.412791133     ,  0.158202216    
        1125 ,  0.410718054     ,  0.157282010    
        1150 ,  0.408564836     ,  0.156353399    
        1175 ,  0.406416535     ,  0.155482069    
        1200 ,  0.404094249     ,  0.154659763    
        1225 ,  0.402059972     ,  0.153945670    
        1250 ,  0.400014400     ,  0.153296337    
        1275 ,  0.398375273     ,  0.152679816    
        1300 ,  0.396532238     ,  0.152045354    
        1325 ,  0.394706249     ,  0.151406169    
        1350 ,  0.392730236     ,  0.150816947    
        1375 ,  0.391699225     ,  0.150392160    
        1400 ,  0.391334742     ,  0.150274917    
        1425 ,  0.392307252     ,  0.150569588    
        1450 ,  0.394538701     ,  0.151390702    
        1475 ,  0.398674875     ,  0.152897641    
        1500 ,  0.405560821     ,  0.155215740    
        1525 ,  0.414451241     ,  0.158473283    
        1550 ,  0.426796168     ,  0.162726939    
        1575 ,  0.441545963     ,  0.168004751    
        1600 ,  0.459128261     ,  0.174176753    
        1625 ,  0.478774846     ,  0.180985942    
        1650 ,  0.499914646     ,  0.188260525    
        1675 ,  0.520519435     ,  0.195632756    
        1700 ,  0.541541696     ,  0.202890128    
        1725 ,  0.561259866     ,  0.209900543    
        1750 ,  0.580132425     ,  0.216544822    
        1775 ,  0.597808123     ,  0.222648427    
        1800 ,  0.613254488     ,  0.228127137    
        1825 ,  0.626821578     ,  0.232856989    
        1850 ,  0.637760937     ,  0.236803636    
        1875 ,  0.646616817     ,  0.239856273    
        1900 ,  0.652863503     ,  0.241999060    
        1925 ,  0.656217396     ,  0.243168116    
        1950 ,  0.656567812     ,  0.243365809    
        1975 ,  0.654724240     ,  0.242729262    
        2000 ,  0.650454879     ,  0.241260082    
        2025 ,  0.644659042     ,  0.239140362    
        2050 ,  0.636804700     ,  0.236467630    
