 STEP_COUNT,CLIFT,CDRAG
          25 ,   2.36012954E-02 ,   3.30548547E-02
          50 ,   5.20249493E-02 ,   5.35837822E-02
          75 ,   8.05281401E-02 ,   7.43058175E-02
         100 ,  0.111040644     ,   9.62910354E-02
         125 ,  0.142344087     ,  0.118928753    
         150 ,  0.173696682     ,  0.141366422    
         175 ,  0.203996658     ,  0.162912324    
         200 ,  0.232435778     ,  0.183185071    
         225 ,  0.259403139     ,  0.202205777    
         250 ,  0.284492552     ,  0.220100835    
         275 ,  0.308424443     ,  0.237209529    
         300 ,  0.331830889     ,  0.253930241    
         325 ,  0.355293155     ,  0.270612627    
         350 ,  0.378783137     ,  0.287423581    
         375 ,  0.402276337     ,  0.304231942    
         400 ,  0.425648749     ,  0.320731461    
         425 ,  0.447658628     ,  0.336511433    
         450 ,  0.468002319     ,  0.351121157    
         475 ,  0.486463308     ,  0.364245534    
         500 ,  0.502601206     ,  0.376108676    
         525 ,  0.518428326     ,  0.387295276    
         550 ,  0.534043133     ,  0.398490101    
         575 ,  0.549380422     ,  0.409659415    
         600 ,  0.564121246     ,  0.420285821    
         625 ,  0.576906800     ,  0.429808885    
         650 ,  0.587738931     ,  0.437862068    
         675 ,  0.596784115     ,  0.444516152    
         700 ,  0.604454577     ,  0.450462729    
         725 ,  0.612338126     ,  0.456312239    
         750 ,  0.619833887     ,  0.462000102    
         775 ,  0.626366019     ,  0.467132688    
         800 ,  0.631988406     ,  0.471279204    
         825 ,  0.636298835     ,  0.474600643    
         850 ,  0.640594602     ,  0.477639496    
         875 ,  0.644724250     ,  0.480620325    
         900 ,  0.648532033     ,  0.483372658    
         925 ,  0.651829422     ,  0.485559791    
         950 ,  0.654602885     ,  0.487216383    
         975 ,  0.656592488     ,  0.488473505    
        1000 ,  0.658471048     ,  0.489499420    
        1025 ,  0.660155654     ,  0.490170747    
        1050 ,  0.660965860     ,  0.490272343    
        1075 ,  0.660830021     ,  0.489714682    
        1100 ,  0.660342693     ,  0.488598764    
        1125 ,  0.659356833     ,  0.487223715    
        1150 ,  0.658178627     ,  0.485747576    
        1175 ,  0.656831622     ,  0.484118015    
        1200 ,  0.655239880     ,  0.482297063    
        1225 ,  0.653545260     ,  0.480312347    
        1250 ,  0.651785970     ,  0.478275210    
        1275 ,  0.649936080     ,  0.476106495    
        1300 ,  0.647782624     ,  0.473744780    
        1325 ,  0.645221651     ,  0.471186876    
        1350 ,  0.642560542     ,  0.468570530    
        1375 ,  0.640164495     ,  0.465968490    
        1400 ,  0.637860954     ,  0.463382661    
        1425 ,  0.635304451     ,  0.460777164    
        1450 ,  0.632972240     ,  0.458261460    
        1475 ,  0.630943179     ,  0.456020981    
        1500 ,  0.629566729     ,  0.454105854    
        1525 ,  0.628063142     ,  0.452425927    
        1550 ,  0.626719296     ,  0.450884491    
        1575 ,  0.625577211     ,  0.449355364    
        1600 ,  0.624576509     ,  0.447811514    
        1625 ,  0.623749554     ,  0.446332872    
        1650 ,  0.622720718     ,  0.444929987    
        1675 ,  0.621911943     ,  0.443720996    
        1700 ,  0.621471047     ,  0.442587495    
        1725 ,  0.620872736     ,  0.441543877    
        1750 ,  0.620078981     ,  0.440450162    
        1775 ,  0.619685650     ,  0.439407438    
        1800 ,  0.619010568     ,  0.438372582    
        1825 ,  0.618099570     ,  0.437339365    
        1850 ,  0.617002368     ,  0.436210573    
        1875 ,  0.616262853     ,  0.434916675    
        1900 ,  0.614776313     ,  0.433483124    
        1925 ,  0.613429785     ,  0.431970924    
        1950 ,  0.612084448     ,  0.430503845    
        1975 ,  0.610689461     ,  0.429209143    
        2000 ,  0.609849155     ,  0.428098947    
        2025 ,  0.609258056     ,  0.427145869    
        2050 ,  0.609007835     ,  0.426410437    
        2075 ,  0.609059751     ,  0.425878018    
        2100 ,  0.609518766     ,  0.425681144    
        2125 ,  0.610450745     ,  0.425809413    
        2150 ,  0.611936331     ,  0.426272273    
        2175 ,  0.613697708     ,  0.426953942    
        2200 ,  0.615845323     ,  0.427747041    
        2225 ,  0.617704928     ,  0.428649873    
        2250 ,  0.620076597     ,  0.429680884    
        2275 ,  0.622727096     ,  0.430837601    
        2300 ,  0.625242531     ,  0.432128966    
        2325 ,  0.627747774     ,  0.433543384    
        2350 ,  0.630539179     ,  0.435044199    
        2375 ,  0.633296907     ,  0.436527133    
        2400 ,  0.635946512     ,  0.437897027    
        2425 ,  0.638126314     ,  0.439104021    
        2450 ,  0.640104234     ,  0.440165132    
        2475 ,  0.641753018     ,  0.441097826    
        2500 ,  0.643176794     ,  0.441876739    
        2525 ,  0.644466341     ,  0.442531765    
        2550 ,  0.645328760     ,  0.442967713    
        2575 ,  0.645827174     ,  0.443268955    
        2600 ,  0.646046638     ,  0.443413138    
        2625 ,  0.646099627     ,  0.443457842    
        2650 ,  0.645671785     ,  0.443343371    
        2675 ,  0.645159900     ,  0.443029344    
        2700 ,  0.643812656     ,  0.442492664    
        2725 ,  0.642696142     ,  0.441750854    
        2750 ,  0.641157269     ,  0.440934807    
        2775 ,  0.639837980     ,  0.440131664    
        2800 ,  0.638067245     ,  0.439293951    
        2825 ,  0.636313915     ,  0.438421100    
        2850 ,  0.634313762     ,  0.437497258    
        2875 ,  0.632713914     ,  0.436608702    
        2900 ,  0.630886912     ,  0.435734600    
        2925 ,  0.629162610     ,  0.434940159    
        2950 ,  0.627272487     ,  0.434233993    
        2975 ,  0.625818312     ,  0.433644652    
        3000 ,  0.624227822     ,  0.433188558    
        3025 ,  0.622874737     ,  0.432906598    
        3050 ,  0.621775270     ,  0.432721257    
        3075 ,  0.620923996     ,  0.432687759    
        3100 ,  0.620316625     ,  0.432807267    
        3125 ,  0.619843245     ,  0.433249712    
        3150 ,  0.620197833     ,  0.434009850    
        3175 ,  0.621041954     ,  0.435095727    
        3200 ,  0.622190952     ,  0.436482996    
        3225 ,  0.623688757     ,  0.438189059    
        3250 ,  0.625829220     ,  0.440235227    
        3275 ,  0.628319263     ,  0.442619920    
        3300 ,  0.631390035     ,  0.445334554    
        3325 ,  0.635097444     ,  0.448333770    
        3350 ,  0.639075041     ,  0.451656908    
        3375 ,  0.643505454     ,  0.455247968    
        3400 ,  0.648502946     ,  0.459165871    
        3425 ,  0.654130936     ,  0.463349521    
        3450 ,  0.659850597     ,  0.467749089    
        3475 ,  0.665979862     ,  0.472315222    
        3500 ,  0.672370493     ,  0.477005631    
        3525 ,  0.679170549     ,  0.481825262    
        3550 ,  0.685809314     ,  0.486818522    
        3575 ,  0.692946970     ,  0.491925210    
        3600 ,  0.700600863     ,  0.497108728    
        3625 ,  0.707690895     ,  0.502317607    
        3650 ,  0.715315878     ,  0.507539988    
        3675 ,  0.722724319     ,  0.512752891    
        3700 ,  0.730293155     ,  0.517906070    
        3725 ,  0.738006413     ,  0.523080707    
        3750 ,  0.745319247     ,  0.528201342    
        3775 ,  0.753130496     ,  0.533255458    
        3800 ,  0.760376215     ,  0.538209200    
        3825 ,  0.767631054     ,  0.543059111    
        3850 ,  0.775227368     ,  0.547899902    
        3875 ,  0.782559156     ,  0.552709341    
        3900 ,  0.789994657     ,  0.557464600    
        3925 ,  0.797470868     ,  0.562034309    
        3950 ,  0.804538190     ,  0.566468537    
        3975 ,  0.811524510     ,  0.570744216    
        4000 ,  0.818056822     ,  0.574838221    
        4025 ,  0.824917912     ,  0.578713655    
        4050 ,  0.831082940     ,  0.582330883    
        4075 ,  0.837008297     ,  0.585688829    
        4100 ,  0.842435956     ,  0.588735878    
        4125 ,  0.847725332     ,  0.591427743    
        4150 ,  0.852097929     ,  0.593726337    
        4175 ,  0.856328905     ,  0.595664620    
        4200 ,  0.860178471     ,  0.597309589    
        4225 ,  0.863851845     ,  0.598699093    
        4250 ,  0.866834700     ,  0.599881589    
        4275 ,  0.870222390     ,  0.600953937    
        4300 ,  0.873421907     ,  0.601934135    
        4325 ,  0.876794934     ,  0.602908552    
        4350 ,  0.880171657     ,  0.603712797    
        4375 ,  0.883666158     ,  0.604222298    
        4400 ,  0.886138022     ,  0.604041338    
        4425 ,  0.886738658     ,  0.602392793    
        4450 ,  0.884369969     ,  0.598105669    
        4475 ,  0.877633810     ,  0.590282023    
        4500 ,  0.864982963     ,  0.578050256    
        4525 ,  0.844795465     ,  0.559928715    
        4550 ,  0.810874164     ,  0.531888068    
        4575 ,  0.755114257     ,  0.486948222    
        4600 ,  0.637896776     ,  0.396152854    
        4625 ,  0.315799981     ,  0.154950663    
        4650 ,  -1.46127999     ,  -1.13919520    
        4675 ,              NaN ,              NaN
