 STEP_COUNT,CLIFT,CDRAG
          25 ,   2.46943291E-02 ,   3.00328266E-02
          50 ,   5.35118207E-02 ,   4.73543331E-02
          75 ,   8.29033628E-02 ,   6.49305284E-02
         100 ,  0.114024349     ,   8.34637433E-02
         125 ,  0.146244109     ,  0.102512419    
         150 ,  0.177937552     ,  0.121407673    
         175 ,  0.208911136     ,  0.139592543    
         200 ,  0.238083139     ,  0.156713724    
         225 ,  0.265708178     ,  0.172869369    
         250 ,  0.291604906     ,  0.188160956    
         275 ,  0.316629946     ,  0.202777624    
         300 ,  0.340635568     ,  0.216897801    
         325 ,  0.364491880     ,  0.230719462    
         350 ,  0.387739390     ,  0.244409546    
         375 ,  0.410758406     ,  0.257961035    
         400 ,  0.433372200     ,  0.271229625    
         425 ,  0.454934835     ,  0.283980757    
         450 ,  0.475228906     ,  0.295915961    
         475 ,  0.493049443     ,  0.306764215    
         500 ,  0.509426892     ,  0.316454709    
         525 ,  0.524125457     ,  0.325130999    
         550 ,  0.538026392     ,  0.333295047    
         575 ,  0.551438272     ,  0.341279536    
         600 ,  0.564313829     ,  0.348982751    
         625 ,  0.575852454     ,  0.356059968    
         650 ,  0.585980535     ,  0.362133116    
         675 ,  0.593960166     ,  0.367024899    
         700 ,  0.600610554     ,  0.370934129    
         725 ,  0.606300414     ,  0.374527842    
         750 ,  0.611935198     ,  0.378125131    
         775 ,  0.617362261     ,  0.381551057    
         800 ,  0.622030616     ,  0.384410918    
         825 ,  0.625166297     ,  0.386482805    
         850 ,  0.627745152     ,  0.387952447    
         875 ,  0.629651964     ,  0.389276117    
         900 ,  0.632262588     ,  0.390679777    
         925 ,  0.634576082     ,  0.391897112    
         950 ,  0.635983050     ,  0.392603248    
         975 ,  0.636477411     ,  0.392730534    
        1000 ,  0.636849642     ,  0.392529607    
        1025 ,  0.636859417     ,  0.392161161    
        1050 ,  0.636347830     ,  0.391556412    
        1075 ,  0.635224104     ,  0.390510082    
        1100 ,  0.633495688     ,  0.388917685    
        1125 ,  0.631492674     ,  0.387085050    
        1150 ,  0.629205644     ,  0.385289043    
        1175 ,  0.627181053     ,  0.383576572    
        1200 ,  0.625178874     ,  0.381706923    
        1225 ,  0.622544169     ,  0.379626989    
        1250 ,  0.620014071     ,  0.377411783    
        1275 ,  0.617011487     ,  0.375127763    
        1300 ,  0.614066422     ,  0.372786075    
        1325 ,  0.610933185     ,  0.370310992    
        1350 ,  0.607481956     ,  0.367785037    
        1375 ,  0.604336500     ,  0.365256608    
        1400 ,  0.601358652     ,  0.362821788    
        1425 ,  0.598430753     ,  0.360415101    
        1450 ,  0.595638394     ,  0.358074546    
        1475 ,  0.592604578     ,  0.355908096    
        1500 ,  0.590442777     ,  0.353988409    
        1525 ,  0.588741362     ,  0.352330536    
        1550 ,  0.586731672     ,  0.350788087    
        1575 ,  0.585094512     ,  0.349280387    
        1600 ,  0.583468974     ,  0.347822607    
        1625 ,  0.582164228     ,  0.346410215    
