 STEP_COUNT,CLIFT,CDRAG
          25 ,   5.20968623E-02 ,   3.49706002E-02
          50 ,  0.109364673     ,   5.65592088E-02
          75 ,  0.168519229     ,   7.87999704E-02
         100 ,  0.223391891     ,   9.92484763E-02
         125 ,  0.272475600     ,  0.117576271    
         150 ,  0.319265544     ,  0.135022253    
         175 ,  0.362368792     ,  0.151002899    
         200 ,  0.400201470     ,  0.165051013    
         225 ,  0.434107363     ,  0.177842319    
         250 ,  0.464987010     ,  0.189524159    
         275 ,  0.491536289     ,  0.199282393    
         300 ,  0.512005985     ,  0.206880033    
         325 ,  0.530197263     ,  0.213685215    
         350 ,  0.547304153     ,  0.220308512    
         375 ,  0.560422003     ,  0.225179181    
         400 ,  0.569365442     ,  0.228498772    
         425 ,  0.578195572     ,  0.231881529    
         450 ,  0.585003138     ,  0.234378219    
         475 ,  0.588131368     ,  0.235610887    
         500 ,  0.590642035     ,  0.236404866    
         525 ,  0.590925872     ,  0.236466184    
         550 ,  0.589304388     ,  0.235696018    
         575 ,  0.586827576     ,  0.234442383    
         600 ,  0.582376122     ,  0.232500628    
         625 ,  0.577125490     ,  0.230150178    
         650 ,  0.570537865     ,  0.227230951    
         675 ,  0.562581480     ,  0.223782301    
         700 ,  0.553580761     ,  0.220002756    
         725 ,  0.543999434     ,  0.215921015    
         750 ,  0.534421265     ,  0.211859360    
         775 ,  0.524928153     ,  0.207821295    
         800 ,  0.515694261     ,  0.203824148    
         825 ,  0.506736279     ,  0.199904978    
         850 ,  0.497701526     ,  0.195945591    
         875 ,  0.488663614     ,  0.191984862    
         900 ,  0.479271680     ,  0.187984213    
         925 ,  0.469991267     ,  0.183896303    
         950 ,  0.459958524     ,  0.179848909    
         975 ,  0.449780196     ,  0.175723061    
        1000 ,  0.438806325     ,  0.171371043    
        1025 ,  0.428075105     ,  0.166968971    
        1050 ,  0.417190582     ,  0.162607402    
        1075 ,  0.406793416     ,  0.158406243    
        1100 ,  0.397116959     ,  0.154505000    
        1125 ,  0.388908386     ,  0.151050374    
        1150 ,  0.382110506     ,  0.148097634    
        1175 ,  0.376625955     ,  0.145592555    
        1200 ,  0.372345954     ,  0.143532813    
        1225 ,  0.369122118     ,  0.141935006    
        1250 ,  0.366742700     ,  0.140689716    
        1275 ,  0.365116179     ,  0.139677510    
        1300 ,  0.363620400     ,  0.138844192    
        1325 ,  0.362409472     ,  0.138192430    
        1350 ,  0.362212181     ,  0.137719408    
