 STEP_COUNT,CLIFT,CDRAG
          25 ,   2.75976919E-02 ,   1.96033940E-02
          50 ,   5.83676174E-02 ,   2.56765187E-02
          75 ,   8.89996439E-02 ,   3.16312872E-02
         100 ,  0.115351066     ,   3.68493646E-02
         125 ,  0.139897794     ,   4.16897200E-02
         150 ,  0.163302869     ,   4.63560857E-02
         175 ,  0.184361473     ,   5.04891947E-02
         200 ,  0.202618450     ,   5.41318841E-02
         225 ,  0.219373584     ,   5.73590100E-02
         250 ,  0.233075321     ,   6.00292385E-02
         275 ,  0.244392604     ,   6.22520782E-02
         300 ,  0.253221124     ,   6.41515628E-02
         325 ,  0.260603517     ,   6.57192171E-02
         350 ,  0.266360074     ,   6.69130906E-02
         375 ,  0.270480812     ,   6.77897185E-02
         400 ,  0.273860872     ,   6.85151070E-02
         425 ,  0.275842845     ,   6.90606385E-02
         450 ,  0.276821226     ,   6.93521053E-02
         475 ,  0.277073771     ,   6.95208162E-02
         500 ,  0.276427567     ,   6.94768727E-02
         525 ,  0.274594188     ,   6.92346841E-02
         550 ,  0.272628933     ,   6.88557476E-02
         575 ,  0.270211697     ,   6.83493763E-02
         600 ,  0.267606735     ,   6.77515939E-02
         625 ,  0.264603883     ,   6.69832453E-02
         650 ,  0.260830492     ,   6.60293028E-02
         675 ,  0.256543785     ,   6.49575293E-02
         700 ,  0.251981407     ,   6.38048798E-02
         725 ,  0.247031301     ,   6.26164079E-02
         750 ,  0.242486179     ,   6.13893718E-02
         775 ,  0.237515345     ,   6.01552650E-02
         800 ,  0.232669398     ,   5.88747449E-02
         825 ,  0.227390274     ,   5.74778132E-02
         850 ,  0.222153276     ,   5.60330153E-02
         875 ,  0.216816127     ,   5.45884185E-02
         900 ,  0.211502314     ,   5.31601235E-02
         925 ,  0.206761673     ,   5.17297983E-02
         950 ,  0.201322660     ,   5.03353365E-02
         975 ,  0.196153834     ,   4.90841158E-02
        1000 ,  0.191556603     ,   4.79501672E-02
        1025 ,  0.187157556     ,   4.69151437E-02
        1050 ,  0.183507100     ,   4.60358225E-02
        1075 ,  0.180819422     ,   4.53920178E-02
        1100 ,  0.178665325     ,   4.48695794E-02
        1125 ,  0.176761806     ,   4.44198884E-02
        1150 ,  0.175992489     ,   4.40395400E-02
        1175 ,  0.174806625     ,   4.37123999E-02
        1200 ,  0.174834281     ,   4.34299335E-02
        1225 ,  0.174833626     ,   4.32594568E-02
        1250 ,  0.175359607     ,   4.31964323E-02
        1275 ,  0.175650388     ,   4.31379564E-02
        1300 ,  0.175800994     ,   4.30720299E-02
        1325 ,  0.175441876     ,   4.29943092E-02
        1350 ,  0.175145239     ,   4.28704433E-02
        1375 ,  0.174368009     ,   4.27359566E-02
        1400 ,  0.173753425     ,   4.26171087E-02
        1425 ,  0.173583061     ,   4.25581597E-02
        1450 ,  0.173146203     ,   4.25654426E-02
        1475 ,  0.173087731     ,   4.26151939E-02
        1500 ,  0.172960058     ,   4.26827259E-02
        1525 ,  0.173016757     ,   4.28057872E-02
        1550 ,  0.173572913     ,   4.29763980E-02
        1575 ,  0.174723536     ,   4.31836024E-02
        1600 ,  0.175750703     ,   4.34291847E-02
        1625 ,  0.176908776     ,   4.37228754E-02
        1650 ,  0.178816929     ,   4.40900028E-02
        1675 ,  0.180642903     ,   4.45423275E-02
        1700 ,  0.183388710     ,   4.50609885E-02
        1725 ,  0.186115563     ,   4.56475019E-02
        1750 ,  0.189471796     ,   4.62807193E-02
        1775 ,  0.193775281     ,   4.69913036E-02
        1800 ,  0.198403344     ,   4.78135496E-02
        1825 ,  0.203842118     ,   4.86979187E-02
        1850 ,  0.209435746     ,   4.95963804E-02
        1875 ,  0.215413436     ,   5.04911840E-02
        1900 ,  0.221664041     ,   5.13836928E-02
        1925 ,  0.227844059     ,   5.22533394E-02
        1950 ,  0.233772978     ,   5.30772731E-02
        1975 ,  0.239934519     ,   5.38446754E-02
        2000 ,  0.245189741     ,   5.45560829E-02
        2025 ,  0.250359297     ,   5.51973544E-02
        2050 ,  0.254968613     ,   5.57665192E-02
        2075 ,  0.259217918     ,   5.62625565E-02
        2100 ,  0.262813389     ,   5.66783622E-02
        2125 ,  0.265782982     ,   5.70206270E-02
        2150 ,  0.268301457     ,   5.72951324E-02
        2175 ,  0.269944608     ,   5.74937500E-02
        2200 ,  0.271245867     ,   5.76179177E-02
        2225 ,  0.271575570     ,   5.76474406E-02
        2250 ,  0.271445811     ,   5.75622655E-02
        2275 ,  0.270362139     ,   5.73515967E-02
        2300 ,  0.268840522     ,   5.70089445E-02
        2325 ,  0.266393334     ,   5.65465167E-02
        2350 ,  0.263182491     ,   5.59797324E-02
        2375 ,  0.259397835     ,   5.53208664E-02
        2400 ,  0.255203187     ,   5.45877181E-02
        2425 ,  0.250711948     ,   5.37996031E-02
        2450 ,  0.245711878     ,   5.29460348E-02
        2475 ,  0.240408927     ,   5.20533435E-02
        2500 ,  0.234955177     ,   5.11293970E-02
        2525 ,  0.229571685     ,   5.01984134E-02
        2550 ,  0.224669054     ,   4.92760539E-02
        2575 ,  0.219916031     ,   4.83832248E-02
        2600 ,  0.215253770     ,   4.75307256E-02
        2625 ,  0.211128742     ,   4.67308909E-02
        2650 ,  0.207396790     ,   4.59973440E-02
        2675 ,  0.204158977     ,   4.53270897E-02
        2700 ,  0.201244935     ,   4.47319709E-02
        2725 ,  0.199133456     ,   4.42020074E-02
        2750 ,  0.197174713     ,   4.37502712E-02
        2775 ,  0.195688754     ,   4.33563218E-02
        2800 ,  0.194586426     ,   4.30305488E-02
        2825 ,  0.193731338     ,   4.27685678E-02
        2850 ,  0.193074033     ,   4.25774939E-02
        2875 ,  0.192686826     ,   4.24550846E-02
        2900 ,  0.192868546     ,   4.23956513E-02
        2925 ,  0.193221569     ,   4.24060039E-02
        2950 ,  0.193840489     ,   4.24691737E-02
        2975 ,  0.194683105     ,   4.25766408E-02
        3000 ,  0.195781752     ,   4.27293181E-02
        3025 ,  0.196997344     ,   4.29142080E-02
        3050 ,  0.198824391     ,   4.31235991E-02
        3075 ,  0.200206742     ,   4.33544405E-02
        3100 ,  0.201684594     ,   4.35903370E-02
        3125 ,  0.203224212     ,   4.38259877E-02
        3150 ,  0.204645723     ,   4.40606326E-02
        3175 ,  0.206322268     ,   4.42891382E-02
        3200 ,  0.208108395     ,   4.45089005E-02
        3225 ,  0.209422901     ,   4.47096862E-02
        3250 ,  0.210826635     ,   4.48879600E-02
        3275 ,  0.212326691     ,   4.50476855E-02
        3300 ,  0.213347673     ,   4.51917648E-02
        3325 ,  0.214368030     ,   4.53077592E-02
        3350 ,  0.215002090     ,   4.54031415E-02
        3375 ,  0.215492442     ,   4.54731509E-02
        3400 ,  0.215980127     ,   4.55342494E-02
        3425 ,  0.216279268     ,   4.55871746E-02
        3450 ,  0.216625094     ,   4.56335805E-02
        3475 ,  0.216812342     ,   4.56750616E-02
        3500 ,  0.217161998     ,   4.57171686E-02
        3525 ,  0.217364028     ,   4.57717776E-02
        3550 ,  0.217764005     ,   4.58222851E-02
        3575 ,  0.218355060     ,   4.58822250E-02
        3600 ,  0.218809873     ,   4.59518172E-02
        3625 ,  0.219134048     ,   4.60178144E-02
        3650 ,  0.219638094     ,   4.60756570E-02
        3675 ,  0.219808683     ,   4.61276062E-02
        3700 ,  0.220168054     ,   4.61619422E-02
        3725 ,  0.220194578     ,   4.61797491E-02
        3750 ,  0.220010728     ,   4.61718515E-02
        3775 ,  0.219890982     ,   4.61334549E-02
        3800 ,  0.219378203     ,   4.60653827E-02
        3825 ,  0.218479723     ,   4.59678359E-02
        3850 ,  0.218004391     ,   4.58462276E-02
        3875 ,  0.216840282     ,   4.56936099E-02
        3900 ,  0.215928346     ,   4.55143787E-02
        3925 ,  0.214652941     ,   4.53123786E-02
        3950 ,  0.213236690     ,   4.50914688E-02
        3975 ,  0.212167710     ,   4.48544919E-02
        4000 ,  0.210942492     ,   4.46130447E-02
        4025 ,  0.209540635     ,   4.43604887E-02
        4050 ,  0.208191380     ,   4.41121757E-02
        4075 ,  0.206965655     ,   4.38635051E-02
        4100 ,  0.205842137     ,   4.36257906E-02
        4125 ,  0.204586461     ,   4.34063450E-02
        4150 ,  0.203562155     ,   4.32012454E-02
        4175 ,  0.202835053     ,   4.30264510E-02
        4200 ,  0.202029094     ,   4.28719968E-02
