 STEP_COUNT,CLIFT,CDRAG
          25 ,   9.25760623E-03 ,   1.41757410E-02
          50 ,   2.05250867E-02 ,   1.46218110E-02
          75 ,   2.84309275E-02 ,   1.48837697E-02
         100 ,   3.46225090E-02 ,   1.50961708E-02
         125 ,   3.86474133E-02 ,   1.52917402E-02
         150 ,   4.09739129E-02 ,   1.54190361E-02
         175 ,   4.37673032E-02 ,   1.54321054E-02
         200 ,   4.54223566E-02 ,   1.53881609E-02
         225 ,   4.63012531E-02 ,   1.53458593E-02
         250 ,   4.63363975E-02 ,   1.53035764E-02
         275 ,   4.56664488E-02 ,   1.52500682E-02
         300 ,   4.51313034E-02 ,   1.51598332E-02
         325 ,   4.41122092E-02 ,   1.50293373E-02
         350 ,   4.32431176E-02 ,   1.48753794E-02
         375 ,   4.18516435E-02 ,   1.47153046E-02
         400 ,   3.99331637E-02 ,   1.45472875E-02
         425 ,   3.74725461E-02 ,   1.43691758E-02
         450 ,   3.45110856E-02 ,   1.41859762E-02
         475 ,   3.13163921E-02 ,   1.39973173E-02
         500 ,   2.70356182E-02 ,   1.38166370E-02
         525 ,   2.28020772E-02 ,   1.36395637E-02
         550 ,   1.85701344E-02 ,   1.34785697E-02
         575 ,   1.53764654E-02 ,   1.33505780E-02
         600 ,   1.30930357E-02 ,   1.32347941E-02
         625 ,   1.17456783E-02 ,   1.31181963E-02
         650 ,   1.14555862E-02 ,   1.30033307E-02
         675 ,   1.21262558E-02 ,   1.29087064E-02
         700 ,   1.33948717E-02 ,   1.28337052E-02
         725 ,   1.48049686E-02 ,   1.27767613E-02
         750 ,   1.63332634E-02 ,   1.27349719E-02
         775 ,   1.69022698E-02 ,   1.27198398E-02
         800 ,   1.68128591E-02 ,   1.27364788E-02
         825 ,   1.59899313E-02 ,   1.27740959E-02
         850 ,   1.48487538E-02 ,   1.28146559E-02
         875 ,   1.38001340E-02 ,   1.28495526E-02
         900 ,   1.29978433E-02 ,   1.28755588E-02
         925 ,   1.27919558E-02 ,   1.28979171E-02
         950 ,   1.26328161E-02 ,   1.29172765E-02
         975 ,   1.26681346E-02 ,   1.29379584E-02
        1000 ,   1.25536155E-02 ,   1.29570579E-02
        1025 ,   1.27813891E-02 ,   1.29677113E-02
        1050 ,   1.28419846E-02 ,   1.29604386E-02
        1075 ,   1.34223867E-02 ,   1.29458420E-02
        1100 ,   1.46558592E-02 ,   1.29258353E-02
        1125 ,   1.54850250E-02 ,   1.28933899E-02
        1150 ,   1.60420705E-02 ,   1.28492229E-02
        1175 ,   1.66810676E-02 ,   1.27922539E-02
        1200 ,   1.73605401E-02 ,   1.27259167E-02
        1225 ,   1.76578518E-02 ,   1.26545550E-02
