 STEP_COUNT,CLIFT,CDRAG
          25 ,   7.19755590E-02 ,   4.15962599E-02
          50 ,  0.150727212     ,   7.03691170E-02
          75 ,  0.229242891     ,   9.87644792E-02
         100 ,  0.300811917     ,  0.124448940    
         125 ,  0.361953527     ,  0.146542624    
         150 ,  0.416850895     ,  0.166383862    
         175 ,  0.468019575     ,  0.184879646    
         200 ,  0.509589314     ,  0.199730679    
         225 ,  0.542909682     ,  0.211555257    
         250 ,  0.573816717     ,  0.222557753    
         275 ,  0.595430017     ,  0.230348364    
         300 ,  0.608904779     ,  0.235114679    
         325 ,  0.618743062     ,  0.238446921    
         350 ,  0.620949090     ,  0.239167571    
         375 ,  0.619069993     ,  0.238364369    
         400 ,  0.613276839     ,  0.236342177    
         425 ,  0.605810940     ,  0.233689606    
         450 ,  0.596955419     ,  0.230444416    
         475 ,  0.586652339     ,  0.226873934    
         500 ,  0.575267553     ,  0.222795784    
         525 ,  0.562701166     ,  0.218459070    
         550 ,  0.549727798     ,  0.213932484    
         575 ,  0.537393153     ,  0.209474832    
         600 ,  0.524816692     ,  0.205058083    
         625 ,  0.512608767     ,  0.200666666    
         650 ,  0.500631928     ,  0.196293563    
         675 ,  0.488690376     ,  0.191895157    
         700 ,  0.477237910     ,  0.187487245    
         725 ,  0.466775835     ,  0.183158189    
         750 ,  0.456392229     ,  0.178921595    
         775 ,  0.446354985     ,  0.174814895    
         800 ,  0.437086701     ,  0.170940474    
         825 ,  0.427999407     ,  0.167312056    
         850 ,  0.420152843     ,  0.164015964    
         875 ,  0.413190693     ,  0.161077887    
         900 ,  0.407768369     ,  0.158642218    
         925 ,  0.403010041     ,  0.156649441    
         950 ,  0.400492132     ,  0.155198082    
         975 ,  0.398779213     ,  0.154287711    
        1000 ,  0.398218274     ,  0.153778151    
        1025 ,  0.398499817     ,  0.153503299    
        1050 ,  0.398789406     ,  0.153313488    
        1075 ,  0.398512691     ,  0.153023928    
        1100 ,  0.398042619     ,  0.152675509    
        1125 ,  0.397204667     ,  0.152356416    
        1150 ,  0.396734059     ,  0.152107522    
        1175 ,  0.396146178     ,  0.151931733    
        1200 ,  0.396145135     ,  0.151822835    
        1225 ,  0.395582736     ,  0.151767462    
        1250 ,  0.395688057     ,  0.151726484    
        1275 ,  0.395734757     ,  0.151709840    
        1300 ,  0.395728648     ,  0.151750416    
        1325 ,  0.396258533     ,  0.151985258    
        1350 ,  0.397744358     ,  0.152503312    
        1375 ,  0.400223464     ,  0.153461561    
        1400 ,  0.404520005     ,  0.154968858    
        1425 ,  0.410493314     ,  0.157134250    
        1450 ,  0.418811709     ,  0.160058424    
        1475 ,  0.429276943     ,  0.163802847    
        1500 ,  0.442176044     ,  0.168373719    
        1525 ,  0.457144946     ,  0.173670039    
        1550 ,  0.473870873     ,  0.179516375    
        1575 ,  0.491613537     ,  0.185724720    
        1600 ,  0.510091960     ,  0.192136258    
        1625 ,  0.528363347     ,  0.198591009    
        1650 ,  0.546435297     ,  0.204863667    
        1675 ,  0.563325047     ,  0.210792735    
        1700 ,  0.579275310     ,  0.216230214    
        1725 ,  0.593287349     ,  0.221077248    
        1750 ,  0.604939282     ,  0.225218713    
        1775 ,  0.614887536     ,  0.228590563    
        1800 ,  0.622485578     ,  0.231186554    
        1825 ,  0.627489030     ,  0.232957035    
        1850 ,  0.630657792     ,  0.233920112    
        1875 ,  0.630923271     ,  0.234113783    
        1900 ,  0.629510105     ,  0.233691230    
        1925 ,  0.626792789     ,  0.232761756    
        1950 ,  0.622800350     ,  0.231412292    
        1975 ,  0.617977619     ,  0.229775012    
        2000 ,  0.612841666     ,  0.227973104    
        2025 ,  0.607221961     ,  0.226036340    
        2050 ,  0.601766765     ,  0.224057004    
        2075 ,  0.596735060     ,  0.222077832    
        2100 ,  0.591412842     ,  0.220192507    
        2125 ,  0.586545169     ,  0.218373790    
        2150 ,  0.582044363     ,  0.216677517    
        2175 ,  0.577865720     ,  0.215119928    
        2200 ,  0.574009240     ,  0.213671893    
        2225 ,  0.570418596     ,  0.212351397    
        2250 ,  0.567684352     ,  0.211165413    
        2275 ,  0.564860582     ,  0.210162565    
        2300 ,  0.562324286     ,  0.209347442    
        2325 ,  0.560852110     ,  0.208725289    
        2350 ,  0.559741378     ,  0.208292156    
        2375 ,  0.558923364     ,  0.208037913    
        2400 ,  0.558860362     ,  0.207931831    
        2425 ,  0.558736563     ,  0.207938612    
        2450 ,  0.558621645     ,  0.208033025    
        2475 ,  0.559257209     ,  0.208198860    
        2500 ,  0.559921026     ,  0.208422542    
        2525 ,  0.560672104     ,  0.208698943    
        2550 ,  0.561283648     ,  0.209042549    
        2575 ,  0.562397182     ,  0.209443390    
        2600 ,  0.563589096     ,  0.209919274    
        2625 ,  0.565390050     ,  0.210489377    
        2650 ,  0.567177951     ,  0.211150557    
        2675 ,  0.569222391     ,  0.211943790    
        2700 ,  0.571627140     ,  0.212808505    
        2725 ,  0.574339867     ,  0.213772029    
        2750 ,  0.576957524     ,  0.214803815    
        2775 ,  0.580326796     ,  0.215892926    
        2800 ,  0.583603561     ,  0.217023402    
        2825 ,  0.586773574     ,  0.218143731    
        2850 ,  0.589845061     ,  0.219266772    
        2875 ,  0.592792809     ,  0.220346689    
        2900 ,  0.595823646     ,  0.221371427    
        2925 ,  0.598528683     ,  0.222305343    
        2950 ,  0.600957215     ,  0.223128244    
        2975 ,  0.602478921     ,  0.223839059    
        3000 ,  0.604318440     ,  0.224420920    
        3025 ,  0.605870962     ,  0.224886388    
        3050 ,  0.607050478     ,  0.225235179    
        3075 ,  0.607738018     ,  0.225485802    
        3100 ,  0.608148932     ,  0.225673854    
        3125 ,  0.608520150     ,  0.225770473    
        3150 ,  0.608653128     ,  0.225822434    
        3175 ,  0.608545840     ,  0.225826398    
        3200 ,  0.608720660     ,  0.225813583    
        3225 ,  0.608668923     ,  0.225786656    
        3250 ,  0.608720779     ,  0.225759640    
        3275 ,  0.608926237     ,  0.225745440    
        3300 ,  0.609081507     ,  0.225747377    
        3325 ,  0.609093547     ,  0.225790873    
        3350 ,  0.609264433     ,  0.225857913    
        3375 ,  0.609785080     ,  0.225966692    
        3400 ,  0.610407412     ,  0.226122320    
        3425 ,  0.610827804     ,  0.226304352    
        3450 ,  0.611467242     ,  0.226507202    
        3475 ,  0.612189233     ,  0.226739839    
        3500 ,  0.612831414     ,  0.226997748    
        3525 ,  0.613300323     ,  0.227249905    
        3550 ,  0.614118934     ,  0.227491066    
        3575 ,  0.614602506     ,  0.227730811    
        3600 ,  0.615432560     ,  0.227954641    
        3625 ,  0.615820885     ,  0.228166923    
        3650 ,  0.616387963     ,  0.228357658    
        3675 ,  0.617046058     ,  0.228536129    
        3700 ,  0.617221534     ,  0.228687137    
        3725 ,  0.617500126     ,  0.228836343    
        3750 ,  0.617702782     ,  0.228979439    
        3775 ,  0.618112385     ,  0.229126304    
        3800 ,  0.618671000     ,  0.229269907    
        3825 ,  0.618963897     ,  0.229418784    
        3850 ,  0.619373262     ,  0.229594305    
        3875 ,  0.619852662     ,  0.229787141    
        3900 ,  0.620581806     ,  0.229987577    
        3925 ,  0.621123612     ,  0.230181426    
        3950 ,  0.621804535     ,  0.230384886    
        3975 ,  0.622425079     ,  0.230588719    
        4000 ,  0.623015642     ,  0.230801195    
        4025 ,  0.623749554     ,  0.230998516    
        4050 ,  0.624354959     ,  0.231220722    
        4075 ,  0.625351489     ,  0.231431872    
        4100 ,  0.625996947     ,  0.231665999    
        4125 ,  0.626718640     ,  0.231898531    
        4150 ,  0.627620101     ,  0.232161403    
        4175 ,  0.628294408     ,  0.232452601    
        4200 ,  0.629096508     ,  0.232779160    
        4225 ,  0.630350769     ,  0.233151123    
        4250 ,  0.631440938     ,  0.233567461    
        4275 ,  0.632668078     ,  0.234027132    
        4300 ,  0.634190202     ,  0.234533787    
        4325 ,  0.635921896     ,  0.235084876    
        4350 ,  0.637467921     ,  0.235713944    
        4375 ,  0.639351249     ,  0.236378849    
        4400 ,  0.641278744     ,  0.237083241    
        4425 ,  0.643510878     ,  0.237823576    
        4450 ,  0.645485461     ,  0.238591895    
        4475 ,  0.647735417     ,  0.239396483    
        4500 ,  0.650063038     ,  0.240208581    
        4525 ,  0.652266800     ,  0.241034865    
        4550 ,  0.654678404     ,  0.241858825    
        4575 ,  0.656695485     ,  0.242681921    
        4600 ,  0.658855915     ,  0.243493542    
        4625 ,  0.660882771     ,  0.244298667    
        4650 ,  0.663051188     ,  0.245082632    
        4675 ,  0.665247619     ,  0.245853707    
        4700 ,  0.667225361     ,  0.246613964    
        4725 ,  0.669264853     ,  0.247373313    
        4750 ,  0.671407819     ,  0.248111397    
        4775 ,  0.673446834     ,  0.248827845    
        4800 ,  0.675058782     ,  0.249529541    
        4825 ,  0.677070856     ,  0.250198007    
        4850 ,  0.678670466     ,  0.250816882    
        4875 ,  0.680242479     ,  0.251386881    
        4900 ,  0.681652188     ,  0.251884133    
        4925 ,  0.682579041     ,  0.252309710    
        4950 ,  0.683521926     ,  0.252643079    
        4975 ,  0.684334397     ,  0.252870351    
        5000 ,  0.684576988     ,  0.253036410    
        5025 ,  0.684778392     ,  0.253101170    
        5050 ,  0.684726536     ,  0.253100932    
        5075 ,  0.684624374     ,  0.253046334    
        5100 ,  0.684347093     ,  0.252940625    
        5125 ,  0.683821499     ,  0.252828091    
        5150 ,  0.683633268     ,  0.252689898    
        5175 ,  0.683234096     ,  0.252566040    
        5200 ,  0.682722688     ,  0.252451122    
        5225 ,  0.682145000     ,  0.252364904    
        5250 ,  0.682011068     ,  0.252312958    
        5275 ,  0.681950390     ,  0.252305031    
        5300 ,  0.681987464     ,  0.252353311    
        5325 ,  0.682234943     ,  0.252447367    
        5350 ,  0.682598770     ,  0.252613336    
        5375 ,  0.683443069     ,  0.252815157    
        5400 ,  0.684079111     ,  0.253086656    
        5425 ,  0.684695840     ,  0.253398806    
        5450 ,  0.685728967     ,  0.253737599    
        5475 ,  0.686763525     ,  0.254103839    
        5500 ,  0.687736511     ,  0.254494458    
        5525 ,  0.688914537     ,  0.254910707    
        5550 ,  0.690102637     ,  0.255344093    
        5575 ,  0.691266477     ,  0.255787700    
        5600 ,  0.692375302     ,  0.256248474    
        5625 ,  0.693869352     ,  0.256721914    
        5650 ,  0.695144832     ,  0.257185370    
        5675 ,  0.696146429     ,  0.257645309    
        5700 ,  0.697336555     ,  0.258099943    
        5725 ,  0.698709905     ,  0.258547753    
        5750 ,  0.699524343     ,  0.258965194    
        5775 ,  0.700642645     ,  0.259361148    
        5800 ,  0.701528430     ,  0.259721726    
        5825 ,  0.702362537     ,  0.260059029    
        5850 ,  0.703211308     ,  0.260365874    
        5875 ,  0.703949988     ,  0.260612339    
        5900 ,  0.704598069     ,  0.260837227    
        5925 ,  0.704879642     ,  0.261003286    
        5950 ,  0.705362856     ,  0.261122942    
        5975 ,  0.705610037     ,  0.261196405    
        6000 ,  0.705769837     ,  0.261238754    
        6025 ,  0.705820739     ,  0.261258304    
        6050 ,  0.705783904     ,  0.261231154    
        6075 ,  0.705737472     ,  0.261162341    
        6100 ,  0.705550194     ,  0.261072397    
        6125 ,  0.705138743     ,  0.260963619    
        6150 ,  0.704562068     ,  0.260814160    
        6175 ,  0.704065144     ,  0.260645747    
        6200 ,  0.703654408     ,  0.260460079    
        6225 ,  0.703319967     ,  0.260248095    
        6250 ,  0.702584267     ,  0.260031819    
        6275 ,  0.701941848     ,  0.259790570    
        6300 ,  0.701329529     ,  0.259560645    
        6325 ,  0.700465858     ,  0.259330362    
        6350 ,  0.700039446     ,  0.259093732    
        6375 ,  0.699668050     ,  0.258896142    
        6400 ,  0.698962033     ,  0.258694768    
        6425 ,  0.698371887     ,  0.258521587    
        6450 ,  0.698090672     ,  0.258383363    
        6475 ,  0.698022008     ,  0.258273691    
        6500 ,  0.697451711     ,  0.258178383    
        6525 ,  0.697499454     ,  0.258124799    
        6550 ,  0.697557986     ,  0.258071452    
        6575 ,  0.697411001     ,  0.258047104    
        6600 ,  0.697476864     ,  0.258043259    
        6625 ,  0.697452843     ,  0.258034378    
        6650 ,  0.697739422     ,  0.258050650    
        6675 ,  0.697676599     ,  0.258066028    
        6700 ,  0.697809517     ,  0.258075446    
        6725 ,  0.698029160     ,  0.258072287    
        6750 ,  0.697959065     ,  0.258080304    
        6775 ,  0.698198259     ,  0.258072376    
        6800 ,  0.698124588     ,  0.258056432    
        6825 ,  0.698041499     ,  0.258020580    
        6850 ,  0.697978973     ,  0.257965147    
        6875 ,  0.697886229     ,  0.257885218    
        6900 ,  0.697837591     ,  0.257794291    
        6925 ,  0.697558582     ,  0.257667959    
        6950 ,  0.697227716     ,  0.257547647    
        6975 ,  0.697007895     ,  0.257380098    
        7000 ,  0.696424305     ,  0.257205486    
        7025 ,  0.695916533     ,  0.257003576    
        7050 ,  0.695469856     ,  0.256809652    
        7075 ,  0.694942117     ,  0.256599367    
        7100 ,  0.694401085     ,  0.256367505    
        7125 ,  0.693810225     ,  0.256151974    
        7150 ,  0.693410873     ,  0.255925030    
        7175 ,  0.692884088     ,  0.255713016    
        7200 ,  0.692277968     ,  0.255513191    
        7225 ,  0.691752613     ,  0.255335450    
        7250 ,  0.691545069     ,  0.255170852    
        7275 ,  0.691365600     ,  0.255029976    
        7300 ,  0.691161156     ,  0.254903167    
        7325 ,  0.690820098     ,  0.254792333    
        7350 ,  0.690644383     ,  0.254716814    
        7375 ,  0.690674186     ,  0.254650682    
        7400 ,  0.690785706     ,  0.254630595    
        7425 ,  0.690751016     ,  0.254613996    
        7450 ,  0.690652192     ,  0.254622102    
        7475 ,  0.690942705     ,  0.254657328    
        7500 ,  0.691173434     ,  0.254709184    
        7525 ,  0.691363871     ,  0.254777640    
        7550 ,  0.691533625     ,  0.254873663    
        7575 ,  0.691955209     ,  0.254965752    
        7600 ,  0.692192256     ,  0.255078644    
        7625 ,  0.692523241     ,  0.255194664    
        7650 ,  0.692818165     ,  0.255324930    
        7675 ,  0.693178594     ,  0.255460203    
        7700 ,  0.693542421     ,  0.255605042    
        7725 ,  0.694021285     ,  0.255753934    
